XEROX,560164,152N11805,"CABLE INTERFACE XEColor1000",20178.81,19775.57,19573.28,19371.66,19170.04,,
XEROX,560165,152N11806,"18 CBL HDD SATA XEColor1000",18383.31,18015.64,17831.81,17647.98,17464.14,,
XEROX,560166,152N11809,"RIBBON CABLE DocuColor 8000 Digital Press",27280.44,26734.87,26462.08,26189.3,25916.51,,
XEROX,560167,152N11829,"окюрю хмрептеияю 4504/10 /N2125",48815.92,47839.43,47351.19,46863.6,46375.36,,
XEROX,560168,152N11830,"окюрю хмрептеияю 4504/10 /N2125",136983.99,134244.29,132874.43,131504.58,130134.73,,
XEROX,560169,152N11831,"окюрю хмрептеияю 4504/10 /N2125",68720.63,67346.17,66658.94,65971.7,65284.47,,
XEROX,560170,152N11832,"окюрю хмрептеияю 4504/10 /N2125",51659.08,50625.92,50109.35,49592.77,49076.19,,
XEROX,560171,152N11833,"йкюоюм янкемнхдю Impika",46103.89,45182.09,44720.86,44259.63,43798.4,,
XEROX,560172,152N11835,"лндскэ тнплхпнбюмхъ хгнапюфемхъ PIANO 2 DC 7000 DP",30583.5,29972.04,29666.31,29359.93,29054.2,,
XEROX,560173,152N11836,"HSG ASSY CONT M 5090",1632.75,1599.81,1584,1567.52,1551.05,,
XEROX,560174,152N11837,"UI CONSOLE ASY 5090",6677.29,6543.54,6476.99,6410.44,6343.23,,
XEROX,560175,152N11838,"HSG ASSY CONT M 5090",22317.6,21871.53,21648.16,21424.79,21201.43,,
XEROX,560176,152N11839,"DDR 1GBX64 7235",20935.23,20516.83,20307.3,20097.77,19888.24,,
XEROX,560177,152N11840,"DDR 1GBX64 7235",60109.47,58906.98,58306.06,57705.14,57104.23,,
XEROX,560178,152N11841,"сгек пелмъ оепемняю хгнапюфемхъ 7235",66544.29,65213.31,64547.82,63882.33,63216.84,,
XEROX,560179,152N11842,"акнй охрюмхъ мхгйнбнкэрмши DC265 5317 II",1184.04,1160.32,1148.46,1136.6,1124.74,,
XEROX,560180,152N11843,"акнй охрюмхъ мхгйнбнкэрмши DC265 5317 II",7500.92,7350.69,7275.57,7201.12,7126,,
XEROX,560181,152N11845,"акнй охрюмхъ мхгйнбнкэрмши DC265 5317 II",3208.18,3144.27,3111.98,3079.7,3048.07,,
XEROX,560182,152N11846,"акнй охрюмхъ мхгйнбнкэрмши DC265 5317 II",348.56,341.31,338.02,334.72,331.43,,
XEROX,560183,152N11848,"PWBA FAX XEColor1000",15519.07,15208.73,15053.23,14898.39,14742.89,,
XEROX,560184,152N11849,"BOTTLE STOP 5317 II",2655.37,2602,2575.64,2549.28,2522.93,,
XEROX,560185,152S04703,"HARNESS, E-NET XENITH FAM",82931.13,81272.68,80443.12,79613.57,78784.67,,
XEROX,560186,"152S04871 | 152S04872","IOT CABLE ASSY DOCUPRINT 100",98877.83,96900.47,95911.46,94922.45,93934.1,,
XEROX,560188,152S04874,"IOT CABLE ASSY 4890",38832.27,38055.43,37667.34,37279.24,36890.49,,
XEROX,560189,152S05110,"йюаекэ IGEN3",2849.08,2792.42,2763.43,2735.09,2706.76,,
XEROX,560190,152S05111,"250V/10A SWITZE 5775",2055.11,2014.26,1993.17,1972.75,1952.32,,
XEROX,560191,152S05138,"POWER CORDS 5380",3695.77,3621.97,3585.07,3548.18,3511.28,,
XEROX,560192,152S05850,"IOT CABLE(2-30') IGEN3",138011.22,135251.09,133870.69,132490.95,131110.56,,
XEROX,560193,152S06406,"йюаекэ охрюмхъ ебпн 4890",3441.43,3372.91,3337.99,3303.72,3269.46,,
XEROX,560194,152S06413,"йюаекэ охрюмхъ (1ЬР) 4112_EPS",1296.72,1271.02,1257.84,1244.66,1232.14,,
XEROX,560195,152S06415,"POWER CORD DK 4135",2318.67,2272.55,2248.83,2225.76,2202.7,,
XEROX,560196,152S06416,"POWER CORD 5775",2055.11,2014.26,1993.17,1972.75,1952.32,,
XEROX,560197,152S06422,"йюаекэ охрюмхъ WCP4110",3992.28,3912.55,3872.36,3832.82,3792.63,,
XEROX,560198,152S06423,"POWER CORD UK WCP4110",12764.21,12509.22,12381.39,12253.56,12125.74,,
XEROX,560199,152S06424,"POWER CORD CH WCP4110",24992.08,24491.97,24242.25,23992.53,23742.8,,
XEROX,560200,152S06425,"POWER CORD DK WCP4110",23389.63,22921.81,22687.9,22453.99,22220.08,,
XEROX,560201,152S10088,"йюаекэ б яанпе (дн 80V) 5090",1979.34,1939.8,1920.03,1900.27,1880.5,,
XEROX,560202,153W13253,"SCREW THREAD 4890",251.04,245.77,243.79,241.16,238.52,,
